userId,churned,total_workouts,sport_diversity,overall_avg_hr,total_active_minutes,avg_workout_duration,home_lat,home_lon
368603,0,490,6,134.69688163265306,45825.96666666667,93.52238095238096,48.76854356378317,2.070096982643008
371523,1,78,2,151.38279487179489,6235.133333333333,79.93760683760684,55.5321897380054,12.214776333421469
386784,1,36,2,138.5995,5354.233333333334,148.7287037037037,59.3504636362195,17.99635791219771
407769,1,188,5,139.93908510638298,12665.383333333333,67.36906028368794,59.19597376137972,17.88133372552693
419148,0,356,1,134.88587640449438,57614.683333333334,161.83899812734083,43.84429212659597,10.47832628712058
429155,1,12,3,149.10833333333332,1005.0,83.75,55.71206144057214,12.516376990824938
430859,1,107,3,117.29773831775701,13877.783333333333,129.69890965732085,43.86807854287326,10.565145118162036
431375,0,214,1,141.73443925233644,10885.65,50.86752336448598,56.24163603410125,10.235447231680157
432096,0,575,7,132.4235095652174,45515.21666666667,79.15689855072463,58.88838314451277,5.722723100334406
433157,0,100,3,112.73704,5505.233333333334,55.05233333333334,60.46629301272333,22.315296549350023
434265,0,34,5,145.76500000000001,2556.366666666667,75.18725490196078,56.180357448756695,9.64134681969881
437459,1,195,5,122.87348717948719,15248.0,78.1948717948718,52.47562271542847,20.74280289933085
458903,1,214,6,140.354738317757,24025.716666666667,112.26970404984424,33.49300389178097,-112.07830754108728
478585,0,309,3,153.09190938511327,21060.716666666667,68.15765911542611,29.10452999174595,-81.35453685186803
498804,1,205,2,129.95965853658535,29586.25,144.3231707317073,40.91510605998337,9.48852770961821
501555,1,188,7,141.44096808510636,12439.033333333333,66.16507092198582,60.14775621704757,24.651418877765536
504709,1,6,1,157.14066666666668,417.28333333333336,69.54722222222223,32.660857094451785,-117.03343371860684
508935,1,741,3,138.73977327935222,99945.15,134.87874493927126,-23.61198,-46.643037
510054,0,717,4,139.65934449093444,58439.73333333333,81.50590423059042,56.48687,9.906972
517351,0,66,2,142.34042424242426,5567.583333333333,84.35732323232322,40.59688417240977,-4.148023584857583
519009,1,135,3,137.66294814814813,17615.7,130.48666666666668,38.98551852442324,-0.5355052929371595
519257,1,60,1,171.02993333333333,1947.25,32.454166666666666,56.4579974,10.0315324
525168,1,7,2,151.87514285714286,471.48333333333335,67.3547619047619,55.653947023674846,12.647879580035806
538524,0,485,1,133.01483298969072,22942.483333333334,47.304089347079035,52.58392830379307,-2.1223543770611286
556109,0,171,3,151.92122807017543,14821.983333333334,86.67826510721248,39.115045331418514,-77.16960104182363
584087,1,185,3,141.32516756756758,19276.466666666667,104.19711711711712,55.66966292448342,12.546723168343306
604703,1,311,4,127.5191768488746,20965.483333333334,67.41312968917471,56.46753461100161,9.419049443677068
645560,1,1,1,139.028,76.66666666666667,76.66666666666667,-21.973905,-46.78312
651716,0,415,5,122.29953734939758,21207.05,51.10132530120482,13.78803,100.578133
653747,1,504,3,129.4235238095238,64280.6,127.54087301587302,54.37991928309202,18.287358479574323
659522,1,62,2,135.95841935483872,4926.333333333333,79.45698924731182,63.144767973572016,21.56628741882741
681624,0,161,5,132.4896894409938,14839.95,92.17360248447206,13.811549255624412,100.55629064328969
709097,1,35,1,154.53422857142857,5130.566666666667,146.58761904761906,55.56257790885866,12.963462509214878
715469,0,170,2,150.40682352941175,17130.933333333334,100.77019607843138,31.195453321561217,121.46955898962916
722528,1,67,4,136.43647761194032,7671.683333333333,114.50273631840795,-30.2882188,30.3489565
732008,0,150,7,150.23453333333333,14248.333333333334,94.9888888888889,48.16963193938136,17.094301600009203
738963,1,7,2,140.74657142857143,471.3833333333333,67.3404761904762,44.44965932518244,-64.38096525147557
745030,0,386,4,150.0609689119171,22430.85,58.111010362694294,57.10735478438437,10.023431684821844
751448,1,391,1,151.83848593350382,32390.483333333334,82.84011082693947,55.21788622252643,14.726684940978885
753100,1,225,2,137.96408888888888,20021.9,88.98622222222222,56.96714918129146,9.82294754125178
757635,1,55,2,140.03490909090908,6446.483333333334,117.20878787878789,55.634693121537566,8.49496129900217
762872,0,318,3,153.24650943396227,24622.5,77.42924528301887,55.59004339389503,12.338556926697493
764981,1,246,1,144.42434146341463,12701.733333333334,51.63306233062331,37.52187721431255,126.92169623449443
775277,0,273,4,142.6684175824176,18167.3,66.54688644688645,47.53182400949299,19.108068756759167
776483,0,203,7,140.1396551724138,15030.666666666666,74.04269293924466,55.46135075390339,11.804115129634738
777141,0,328,3,139.19554268292683,42929.6,130.88292682926829,47.812802,13.774328
789985,0,188,5,126.34843617021278,21167.233333333334,112.59166666666667,49.89600853063166,1.6628126800060272
790873,1,8,3,135.79925,494.23333333333335,61.77916666666667,56.333365,-2.795538
791908,0,615,9,133.69004227642276,72099.88333333333,117.23558265582656,45.87851447984576,6.058803889900446
797841,0,1139,4,112.99744337137841,63411.53333333333,55.672988001170616,50.25438920594752,-5.239009084179997
804068,0,1001,2,136.48583416583418,120211.95,120.09185814185814,55.3945757355541,11.31976735778153
804189,1,103,8,140.15120388349516,10240.4,99.42135922330097,60.773578360676765,10.704084299504755
818925,0,104,2,152.3253653846154,6067.15,58.33798076923077,56.16518544964492,8.982768449932337
824320,1,65,2,136.5864,6631.633333333333,102.0251282051282,-33.776236614212394,151.2882216833532
838899,1,141,2,134.98876595744682,8582.933333333332,60.87186761229314,54.5481515,-1.9049436
843368,1,102,2,150.91501960784313,16033.783333333333,157.193954248366,51.697785,5.348742
843607,0,294,1,144.44092517006803,40032.36666666667,136.16451247165534,53.426939472556114,-2.314075492322445
846598,0,522,6,121.50453256704981,50464.21666666667,96.67474457215836,55.615638960152864,12.59044342674315
848177,0,12,2,153.2285,726.35,60.52916666666667,59.38997416757047,13.52388208732009
848299,1,4,1,147.8955,286.18333333333334,71.54583333333333,56.0847973,9.2935869
851531,0,482,7,132.41402074688796,52498.066666666666,108.91715076071922,46.50140563957393,0.4074912518262863
854368,0,62,2,151.01219354838707,6967.583333333333,112.38037634408602,55.71275336667895,12.40872980095446
854633,0,262,4,130.25161832061067,16074.05,61.351335877862596,51.190873,-2.547837
857962,1,4,1,154.4005,667.2,166.8,50.88172545656562,0.0128176063299179
860533,0,781,3,148.91206145966711,51951.36666666667,66.51903542466923,-25.7242527,28.22140312
863013,1,47,5,146.13982978723405,3574.1833333333334,76.04645390070922,51.9080286,-8.976296
866771,1,1,1,157.862,67.86666666666666,67.86666666666666,39.4817979,-0.3835768
875281,1,57,1,146.00277192982455,4261.65,74.76578947368421,50.70301942527294,5.450158193707466
885462,1,222,1,151.11627927927927,8517.383333333333,38.36659159159159,55.66004502587021,12.601611893624067
890789,0,556,4,132.27719064748203,30896.45,55.569154676259,48.82330966182053,2.5452519860118628
891479,1,71,1,124.53628169014084,8128.716666666666,114.48896713615022,53.404442,-2.840111
897592,1,23,1,144.1564347826087,1810.6,78.72173913043478,52.2700224,4.7466269
903587,1,45,3,128.3304,4207.233333333334,93.49407407407408,50.63708033412695,7.762720752507448
907015,0,186,3,116.98530107526882,11894.083333333334,63.94668458781362,55.39882846176624,11.383149549365044
942798,1,17,3,155.71811764705882,1325.6666666666667,77.98039215686275,55.6818293,12.4736435
947554,1,291,4,144.5948591065292,32425.05,111.42628865979381,56.8364111892879,24.492265982553363
954504,1,88,4,141.7424090909091,5035.05,57.216477272727275,55.70302214473486,12.498934417963028
971189,0,125,6,149.67088,9027.25,72.218,22.62204721570015,97.3001803457737
971350,1,317,3,134.0252807570978,38487.683333333334,121.41225026288119,44.23414031043649,-76.49546368047595
977853,1,7,2,119.57657142857143,905.8833333333333,129.41190476190476,54.75972066633403,11.85787908732891
982359,1,303,8,149.58716171617164,19933.266666666666,65.78635863586358,57.034516129642725,9.881116524338722
983950,0,398,2,143.519959798995,24204.7,60.81582914572864,43.769500153139234,11.219443352892997
993057,0,208,5,138.04816346153845,14991.616666666667,72.07508012820513,50.244545666500926,-5.21997663192451
993718,0,410,5,138.6421512195122,35430.7,86.41634146341462,55.694649294018745,9.309118520468472
1009668,0,52,1,150.03523076923076,2656.4333333333334,51.08525641025641,52.241002433002,21.159168491140008
1023513,0,144,3,156.37116666666668,8751.55,60.774652777777774,36.72176353633404,-4.444715045392513
1034368,1,55,1,155.72552727272728,5178.266666666666,94.15030303030302,57.045711586251855,9.870771830901504
1035156,0,100,6,154.63182,7660.8,76.608,55.77022329904139,12.46819387190044
1038205,1,42,2,140.98514285714288,3171.0166666666664,75.50039682539682,36.635034,-4.492048
1040960,1,224,1,5.705723214285714,31894.88333333333,142.3878720238095,24.085001666667,120.55561166667
1041230,1,74,3,144.73081081081082,10048.166666666666,135.78603603603602,55.699114,12.493955
1048979,1,58,4,135.92341379310344,4624.05,79.72500000000001,55.6363425,8.2760954
1049894,0,396,2,130.83711616161617,31485.466666666667,79.50875420875421,37.553705,127.032448
1052460,1,62,2,166.92187096774194,4464.466666666666,72.00752688172042,55.3952198009938,10.39236282929778
1055288,0,245,4,131.9019836734694,33980.299999999996,138.6951020408163,56.16945208981633,9.543168162927032
1055977,0,74,2,153.172,4285.766666666666,57.91576576576576,51.37301646173,21.050131246447563
1058434,0,209,4,152.1408038277512,16574.016666666666,79.30151515151515,55.65082903951407,12.083329567685723
1060751,0,339,3,128.17614749262538,32797.36666666667,96.74739429695182,39.55129933543503,-0.4523622617125511
1063624,0,1261,6,136.0796923076923,87007.7,68.99896907216494,48.97198903374374,21.25894851051271
1066105,1,45,1,152.4649777777778,4266.116666666667,94.80259259259259,36.741275852546096,-4.102057311683893
1069797,0,96,5,144.7930625,6734.433333333333,70.15034722222222,56.461736764758825,10.03805668093264
1081719,1,22,1,144.809,1748.9166666666667,79.49621212121212,56.3435616,8.6576374
1086745,0,292,3,146.26424657534247,25241.866666666665,86.44474885844748,38.90151266008616,1.4144109562039375
1290266,1,85,3,137.55343529411763,10053.55,118.2770588235294,43.33090927451849,-5.720199979841709
1290773,0,253,3,139.95815019762844,26159.15,103.39584980237154,56.46814967505634,9.421121701598167
1295505,1,378,1,159.0735343915344,22127.38333333333,58.538051146384475,59.84651698730886,17.60449874214828
1295675,0,81,2,148.13064197530863,5076.633333333333,62.67448559670782,31.336665842682123,-85.37093731574714
1296384,1,9,1,126.92266666666667,1489.25,165.47222222222223,53.063670471310616,-3.0316745303571224
1314596,1,5,1,136.0156,483.71666666666664,96.74333333333333,-37.68369077704847,144.8907961975783
1320822,1,61,4,147.1402295081967,9511.333333333334,155.9234972677596,55.535194,8.480337
1329120,0,47,3,144.7664680851064,5740.866666666667,122.14609929078014,-8.683114992454648,115.15989647246896
1333222,0,162,3,144.42793827160494,17338.233333333334,107.0261316872428,52.00657535344362,-0.7691297214478254
1340801,1,5,1,144.6612,817.75,163.55,47.68831213004887,-122.14927660301328
1342020,1,261,2,148.34747892720307,28999.0,111.10727969348659,-22.95503701083362,-43.19029815495014
1343759,1,2,1,148.117,147.18333333333334,73.59166666666667,60.24088083766401,24.043511794880036
1356350,0,114,4,140.72217543859648,12041.533333333333,105.62748538011695,57.54326521418989,25.403923764824867
1362730,1,215,3,116.27922790697674,22802.716666666667,106.05914728682171,53.432977,14.469251
1367691,1,110,4,152.11116363636364,10684.916666666666,97.13560606060605,59.690103,10.818571
1367925,0,50,3,149.60628,4387.916666666667,87.75833333333334,52.22026535309851,0.144209386780858
1368888,1,40,3,132.53675,4639.0,115.975,44.228620659559965,-88.39681844227016
1377236,0,229,2,159.91111790393015,14087.4,61.51703056768559,40.50280225463212,-3.702905802056194
1384698,1,61,2,135.59111475409836,3596.3333333333335,58.95628415300547,55.2464516,9.4787354
1412034,1,10,1,145.3224,635.4833333333333,63.54833333333333,40.82568640820682,-89.61960811167955
1412615,1,124,1,137.22069354838712,11679.233333333334,94.18736559139785,-29.14508239366114,26.158884884789583
1413935,0,270,5,145.16362962962964,19458.033333333333,72.06679012345678,54.750948,25.276541
1417260,0,69,5,156.78272463768116,5174.166666666667,74.98792270531402,53.1557600107044,-2.199373422190547
1423027,1,116,2,99.08955172413793,12576.916666666666,108.42169540229885,44.83369776047766,11.290773851796985
1428766,1,121,3,146.8847438016529,17208.683333333334,142.22052341597796,49.467880949378014,0.5819518491625786
1429328,1,88,3,120.30675000000001,7598.733333333334,86.34924242424243,59.24323587678373,10.975551344454288
1458980,1,23,2,164.32860869565218,2283.3166666666666,99.27463768115942,45.90165825560689,9.432196794077754
1468536,1,217,3,146.62713364055298,22405.55,103.25138248847927,58.866640739142895,5.736718866974115
1470078,1,140,3,146.2551,10290.4,73.50285714285714,56.27895939163864,10.50138020887971
1477239,1,264,2,122.22218939393939,40101.28333333333,151.8988005050505,24.160640258342028,54.74782867357135
1478830,1,21,1,141.0784761904762,2760.15,131.43571428571428,44.59934687241912,8.021844606846571
1481127,0,101,3,134.78978217821782,8131.349999999999,80.50841584158415,52.19442117959261,20.88994125835597
1483178,0,314,6,140.39826751592355,18120.416666666668,57.708333333333336,50.09309615939856,14.435572056099772
1486987,0,107,4,137.52938317757008,8120.116666666667,75.88894080996884,40.72082770988345,-99.11615277640522
1491659,1,19,1,148.906,1592.0166666666667,83.79035087719298,38.94475657492876,-94.67961402609944
1493217,1,4,1,163.0735,122.71666666666667,30.679166666666667,55.3546039480716,10.444535566493869
1517642,1,60,1,172.87206666666668,6417.116666666667,106.95194444444445,51.60814896225929,4.744300190359354
1520156,0,751,4,147.3470412782956,71817.56666666667,95.62924988903684,55.9286321,23.320996
1530732,1,36,2,140.84722222222223,2762.3166666666666,76.73101851851851,44.12246595136821,5.179810049012303
1534965,0,13,6,143.1390769230769,982.8833333333333,75.60641025641026,43.5031084343791,6.937094824388623
1541269,1,1,1,142.534,131.43333333333334,131.43333333333334,55.4664971,8.445777
1543833,1,119,1,157.38657142857144,8962.916666666666,75.31862745098039,-26.246022060513496,27.97516694292426
1582750,1,7,4,149.94457142857144,605.5833333333333,86.51190476190474,56.14484860561788,10.198234850540755
1586927,1,5,2,140.5408,500.43333333333334,100.08666666666667,56.1172373,10.2050927
1589193,0,125,3,152.97739199999998,14448.133333333333,115.58506666666666,55.40203328244388,11.609427910298107
1593295,0,206,3,153.2767572815534,23536.1,114.25291262135921,42.86349814385176,-4.4970266707241535
1593645,0,285,2,131.92214736842104,25129.033333333333,88.17204678362573,43.1110524572432,-89.20050817541778
1598505,0,293,2,136.49447781569964,27906.616666666665,95.24442548350397,40.39108472876251,-3.695675069466233
1599388,1,221,1,139.7966696832579,27764.183333333334,125.62978883861237,57.036831,9.909576
1601558,0,228,5,137.4448596491228,12179.933333333332,53.420760233918124,51.0796772595495,17.064891094341874
1603116,0,86,1,153.8376046511628,4922.133333333333,57.23410852713178,55.440942,11.743554
1609501,0,164,4,147.28452439024392,13556.383333333333,82.66087398373983,55.69154069758952,12.53456831909716
1609921,1,3,1,154.45866666666666,203.98333333333335,67.99444444444445,52.54460494033992,13.409465672448276
1616449,1,321,4,130.93952647975078,22524.616666666665,70.17014537902388,57.03750712797046,9.952993774786592
1638160,0,34,1,156.61064705882353,2815.1666666666665,82.79901960784314,-19.477567356079817,-42.54727592691779
1655221,0,406,4,137.78614778325124,32001.933333333334,78.8224958949097,50.05098639987409,19.93479162454605
1663599,0,228,4,131.94305263157895,18801.583333333332,82.46308479532163,37.48266549780965,126.87625617720188
1668573,1,81,4,147.04493827160493,6074.716666666666,74.99650205761316,59.318172354251146,25.65372903831303
1670340,1,319,3,138.144,27989.266666666666,87.74064785788924,55.6541935,9.3938017
1675394,0,445,4,138.0200404494382,33893.61666666667,76.1654307116105,43.309026,-79.800172
1676051,0,130,5,139.64000000000001,9947.366666666667,76.51820512820512,35.265763169154525,-106.67419692501426
1676449,1,25,5,141.22456,2230.0499999999997,89.20199999999998,44.4673295,-89.5373347
1682336,0,414,2,125.36457487922705,41112.8,99.30628019323672,-8.03771909326315,-34.91363078355789
1706844,0,674,6,114.19290504451038,72505.11666666667,107.57435707220574,43.350126,11.462422
1707239,0,119,4,136.53329411764705,7840.716666666666,65.88837535014005,56.16037893109024,9.535550773143768
1708694,0,91,4,151.91134065934068,9764.216666666667,107.29908424908426,55.6642275955528,12.572869677096604
1721981,1,146,2,145.07597260273974,16676.866666666665,114.22511415525113,44.2964636,86.0247169
1725447,1,81,5,149.23790123456791,6682.3,82.49753086419753,41.42433609813452,2.1348849032074213
1731481,0,187,2,155.73524064171124,19106.2,102.17219251336898,56.654399,9.774875
1732973,1,210,2,137.73685714285716,20149.15,95.94833333333334,1.3815938774496317,103.93964166752994
1737182,0,348,4,133.61513793103447,46221.51666666666,132.82045019157087,40.1069635245949,-3.6557620391249657
1737346,1,2,1,150.43,87.88333333333333,43.94166666666666,52.2183684,21.2454983
1739586,0,41,1,152.96463414634147,4422.3,107.8609756097561,37.56570719182491,127.01630202122033
1749538,0,70,3,145.96774285714287,5907.466666666666,84.39238095238095,55.62455604784191,12.190169915556908
1760006,0,126,2,153.76109523809524,5077.05,40.29404761904762,51.822262,-0.805553
1771619,0,54,3,137.58792592592593,7710.05,142.7787037037037,-0.9318039380013944,100.40998402051628
1779490,1,38,2,135.60357894736842,4222.5,111.11842105263158,53.29411095008254,-3.8410462718456975
1796601,1,261,2,128.5863908045977,30553.25,117.06226053639847,49.48709461838007,19.037851877510548
1812737,1,79,1,151.57896202531646,5081.766666666666,64.32616033755274,51.47224134765565,-0.3261977713555097
1816756,1,103,5,134.47601941747573,9365.183333333332,90.92411003236245,13.72023370116949,100.47569369897246
1818822,1,49,1,161.5217551020408,4450.05,90.81734693877551,40.08993158116937,-8.334085838869214
1818866,1,125,10,147.20179199999998,11557.8,92.46239999999999,58.9543170388788,5.693703694269061
1820027,1,136,3,152.40550000000002,9963.65,73.26213235294118,54.34960277751088,18.666464500129223
1842744,0,386,7,132.85566321243525,38606.05,100.01567357512954,55.83979938179255,12.414242327213287
1847703,1,40,3,154.4441,5782.7,144.5675,50.020254,14.495228
1853801,1,29,1,147.57420689655171,1977.4666666666667,68.18850574712644,57.14166535064578,-2.116348072886467
1860957,1,44,3,162.7269090909091,3583.333333333333,81.43939393939394,55.6830816809088,11.07016316615045
1861050,1,2,1,124.003,161.28333333333333,80.64166666666667,39.934150306507945,-83.13832998275757
1875839,1,41,2,132.67653658536585,6760.099999999999,164.88048780487804,54.629348,-1.56654
1878236,1,121,4,145.1496694214876,10261.183333333332,84.80316804407713,56.255857441574335,9.868747936561704
1882312,1,74,3,133.28516216216218,9397.583333333334,126.99436936936938,57.5473952293396,25.45287676155567
1891382,0,143,1,133.6492167832168,17472.95,122.18846153846154,56.150810066610575,9.274328257888556
1896530,1,79,1,149.70106329113923,8714.016666666666,110.30400843881856,55.694275964051485,9.533910267055036
1905237,1,4,1,115.14,578.8666666666667,144.71666666666667,34.77298957295716,32.42555050179362
1907590,1,135,4,133.09154074074075,13303.666666666666,98.54567901234567,50.89692687615752,4.372315015643835
1912029,0,260,5,162.8834230769231,16876.6,64.91,50.203120708465576,14.800209570676088
1932580,1,122,2,136.66275409836067,12210.516666666666,100.08620218579235,56.04150954633951,9.92496351711452
1939033,1,4,1,154.7615,204.2,51.05,55.889300890266895,12.50024258159101
1956196,1,437,4,136.17621967963387,32881.53333333333,75.24378337147216,60.23874336853624,10.397294405847788
1956847,1,23,3,130.95782608695652,1873.7833333333333,81.46884057971015,42.556941,-71.34876
1957863,1,32,3,137.8055,3634.133333333333,113.56666666666666,38.1089769,-2.5542314
1958069,0,63,2,143.31755555555554,4118.716666666666,65.37645502645502,36.612387243658304,-5.805021403357387
1958991,1,207,1,155.5057391304348,28894.933333333334,139.5890499194847,50.08938616141677,18.99820514023304
1986853,1,189,3,145.88578835978836,14814.95,78.38597883597885,56.669291,9.011733
1998312,0,656,6,124.85964939024389,106473.88333333333,162.30774898373983,50.83442503586412,4.746942166239023
2016429,1,25,2,157.04312,1394.55,55.782,51.69003278017044,-0.1812307443469762
2020266,1,15,1,151.48026666666667,2640.0166666666664,176.0011111111111,37.4823469016701,126.97524963878097
